year,Type,ProdectGroup,producer,volume,CostPerUnit,PricePerUnit, Revenues ,TotalCost,ProfitPercent,SummaryProfits
2018,ConvenienceStores,Meat,KBG,456,6,8.6,"3,936.80","2,732.96",31,Good Profit
2018,ConvenienceStores,Meat,KBG,588,5.7,8,"4,684.40","3,363.36",28,Good Profit
2018,ConvenienceStores,Meat,KBG,444,6.5,8.6,"3,824.32","2,903.76",24,Good Profit
2018,ConvenienceStores,Meat,KBG,636,6.2,7.9,"5,020.16","3,968.64",21,Good Profit
2018,ConvenienceStores,Meat,KBG,516,6.2,8.5,"4,382.56","3,178.56",27,Good Profit
2018,ConvenienceStores,Meat,KBG,564,5.5,7.4,"4,166.08","3,120.80",25,Good Profit
2018,ConvenienceStores,Fresh salads,KBG,1176,2.32,3.33,"3,916.08","2,728.32",30,Good Profit
2018,ConvenienceStores,Fresh salads,KBG,1056,2.22,3.58,"3,780.48","2,344.32",38,Good Profit
2018,ConvenienceStores,Fresh salads,KBG,816,2.49,3.25,"2,652.00","2,031.84",23,Good Profit
2018,ConvenienceStores,Fresh salads,KBG,1188,2.3,3.35,"3,979.80","2,732.40",31,Good Profit
2018,ConvenienceStores,Fresh salads,KBG,756,2.44,3.77,"2,850.12","1,844.64",35,Good Profit
2018,ConvenienceStores,Fresh salads,KBG,960,2.28,3.46,"3,321.60","2,188.80",34,Good Profit
2018,ConvenienceStores,Fresh salads,KBG,780,2.68,3.57,"2,784.60","2,090.40",25,Good Profit
2018,ConvenienceStores,Fresh salads,KBG,816,2.25,3.53,"2,880.48","1,836.00",36,Good Profit
2018,ConvenienceStores,Fresh salads,KBG,840,2.56,3.52,"2,956.80","2,150.40",27,Good Profit
2018,ConvenienceStores,Fresh salads,KBG,960,2.29,3.54,"3,398.40","2,198.40",35,Good Profit
2018,ConvenienceStores,Fresh salads,KBG,948,2.61,3.44,"3,261.12","2,474.28",24,Good Profit
2018,ConvenienceStores,Fresh salads,KBG,960,2.48,3.63,"3,484.80","2,380.80",32,Good Profit
2018,ConvenienceStores,Fresh salads,KBG,636,2.37,3.27,"2,079.72","1,507.32",28,Good Profit
2018,ConvenienceStores,Fresh salads,KBG,732,2.54,3.4,"2,488.80","1,859.28",25,Good Profit
2018,ConvenienceStores,Fresh salads,KBG,648,2.62,3.3,"2,138.40","1,697.76",21,Good Profit
2018,ConvenienceStores,Ice cream,Cherry dreams,2112,2.86,3.77,"7,962.24","6,040.32",24,Good Profit
2018,ConvenienceStores,Ice cream,Cherry dreams,2616,2.56,3.61,"9,443.76","6,696.96",29,Good Profit
2018,ConvenienceStores,Ice cream,Cherry dreams,1548,2.87,3.65,"5,650.20","4,442.76",21,Good Profit
2018,ConvenienceStores,Ice cream,Cherry dreams,1680,2.31,3.82,"6,417.60","3,880.80",40,Good Profit
2018,ConvenienceStores,Ice cream,Cherry dreams,2316,2.51,3.79,"8,777.64","5,813.16",34,Good Profit
2018,ConvenienceStores,Ice cream,Cherry dreams,1572,2.33,3.38,"5,313.36","3,662.76",31,Good Profit
2018,ConvenienceStores,Ice cream,Cherry dreams,2664,2.6,3.99,"10,629.36","6,926.40",35,Good Profit
2018,ConvenienceStores,Ice cream,Cherry dreams,1368,2.99,3.93,"5,376.24","4,090.32",24,Good Profit
2018,ConvenienceStores,Ice cream,Cherry dreams,1224,2.53,3.53,"4,320.72","3,096.72",28,Good Profit
2018,ConvenienceStores,Ice cream,Cherry dreams,2484,2.63,3.84,"9,538.56","6,532.92",32,Good Profit
2018,ConvenienceStores,Ice cream,Cherry dreams,2628,2.81,3.69,"9,697.32","7,384.68",24,Good Profit
2018,ConvenienceStores,Ice cream,Cherry dreams,2616,2.49,3.83,"10,019.28","6,513.84",35,Good Profit
2018,ConvenienceStores,Fresh salads,C&C vegetables,636,2.65,3.73,"2,372.28","1,685.40",29,Good Profit
2018,ConvenienceStores,Fresh salads,C&C vegetables,1140,2.64,3.5,"3,990.00","3,009.60",25,Good Profit
2018,ConvenienceStores,Fresh salads,C&C vegetables,972,2.47,3.3,"3,207.60","2,400.84",25,Good Profit
2018,ConvenienceStores,Fresh salads,C&C vegetables,852,2.61,3.43,"2,922.36","2,223.72",24,Good Profit
2018,ConvenienceStores,Fresh salads,C&C vegetables,996,2.24,3.22,"3,207.12","2,231.04",30,Good Profit
2018,ConvenienceStores,Fresh salads,C&C vegetables,1056,2.29,3.51,"3,706.56","2,418.24",35,Good Profit
2018,ConvenienceStores,Fresh salads,C&C vegetables,1116,2.33,3.88,"4,330.08","2,600.28",40,Good Profit
2018,ConvenienceStores,Ice cream,Gelati e altro,2532,2.59,3.62,"9,165.84","6,557.88",28,Good Profit
2018,ConvenienceStores,Ice cream,Gelati e altro,1608,2.58,3.75,"6,030.00","4,148.64",31,Good Profit
2018,ConvenienceStores,Ice cream,Gelati e altro,2760,2.32,3.39,"9,356.40","6,403.20",32,Good Profit
2018,ConvenienceStores,Ice cream,Gelati e altro,2304,2.43,3.53,"8,133.12","5,598.72",31,Good Profit
2018,ConvenienceStores,Ice cream,Gelati e altro,1452,2.87,3.8,"5,517.60","4,167.24",24,Good Profit
2018,ConvenienceStores,Ice cream,Gelati e altro,1428,2.64,3.31,"4,726.68","3,769.92",20,Good Profit
2018,ConvenienceStores,Ice cream,Gelati e altro,1272,2.59,3.39,"4,312.08","3,294.48",24,Good Profit
2018,ConvenienceStores,Ice cream,Gelati e altro,1572,2.57,3.73,"5,863.56","4,040.04",31,Good Profit
2018,ConvenienceStores,Ice cream,Gelati e altro,2424,2.84,3.9,"9,453.60","6,884.16",27,Good Profit
2018,ConvenienceStores,Ice cream,Gelati e altro,1500,2.63,3.38,"5,070.00","3,945.00",22,Good Profit
2018,ConvenienceStores,Ice cream,Gelati e altro,2256,2.93,3.96,"8,933.76","6,610.08",26,Good Profit
2018,ConvenienceStores,Sweets,Buonissimi,588,1.2,1.79,"1,052.52",705.6,33,Good Profit
2018,ConvenienceStores,Sweets,Buonissimi,648,1.14,1.68,"1,088.64",738.72,32,Good Profit
2018,ConvenienceStores,Sweets,Buonissimi,792,1.2,1.82,"1,441.44",950.4,34,Good Profit
2018,ConvenienceStores,Sweets,Buonissimi,888,1.34,1.86,"1,651.68","1,189.92",28,Good Profit
2018,ConvenienceStores,Sweets,Buonissimi,1128,1.43,1.8,"2,030.40","1,613.04",21,Good Profit
2018,ConvenienceStores,Sweets,Buonissimi,1188,1.44,1.86,"2,209.68","1,710.72",23,Good Profit
2018,ConvenienceStores,Sweets,Buonissimi,624,1.17,1.75,"1,092.00",730.08,33,Good Profit
2018,ConvenienceStores,Sweets,Buonissimi,1080,1.16,1.78,"1,922.40","1,252.80",35,Good Profit
2018,ConvenienceStores,Sweets,Buonissimi,1200,1.16,1.75,"2,100.00","1,392.00",34,Good Profit
2018,ConvenienceStores,Sweets,Buonissimi,912,1.22,1.77,"1,614.24","1,112.64",31,Good Profit
2018,ConvenienceStores,Sweets,Buonissimi,1296,1.46,1.84,"2,384.64","1,892.16",21,Good Profit
2018,ConvenienceStores,Sweets,Buonissimi,924,1.3,1.86,"1,718.64","1,201.20",30,Good Profit
2018,ConvenienceStores,Sweets,Buonissimi,840,1.39,1.75,"1,470.00","1,167.60",21,Good Profit
2018,ConvenienceStores,Sweets,Buonissimi,1152,1.17,1.67,"1,923.84","1,347.84",30,Good Profit
2018,ConvenienceStores,Sweets,Buonissimi,720,1.17,1.85,"1,332.00",842.4,37,Good Profit
2018,ConvenienceStores,Sweets,Buonissimi,900,1.36,1.89,"1,701.00","1,224.00",28,Good Profit
2018,ConvenienceStores,Sweets,Buonissimi,780,1.17,1.77,"1,380.60",912.6,34,Good Profit
2018,ConvenienceStores,Sweets,Buonissimi,684,1.33,1.89,"1,292.76",909.72,30,Good Profit
2018,ConvenienceStores,Sweets,Buonissimi,828,1.23,1.79,"1,482.12","1,018.44",31,Good Profit
2018,ConvenienceStores,Sweets,Buonissimi,660,1.21,1.75,"1,155.00",798.6,31,Good Profit
2018,ConvenienceStores,Sweets,Buonissimi,660,1.22,1.86,"1,227.60",805.2,34,Good Profit
2018,ConvenienceStores,Sweets,Buonissimi,924,1.28,1.89,"1,746.36","1,182.72",32,Good Profit
2018,ConvenienceStores,Sweets,Buonissimi,1308,1.17,1.9,"2,485.20","1,530.36",38,Good Profit
2018,ConvenienceStores,Sweets,Buonissimi,744,1.47,1.89,"1,406.16","1,093.68",22,Good Profit
2018,ConvenienceStores,Sweets,Buonissimi,744,1.44,1.81,"1,346.64","1,071.36",20,Good Profit
2018,ConvenienceStores,Sweets,Buonissimi,792,1.28,1.78,"1,409.76","1,013.76",28,Good Profit
2018,ConvenienceStores,Sweets,Buonissimi,588,1.23,1.7,999.6,723.24,28,Good Profit
2018,ConvenienceStores,Sweets,Buonissimi,756,1.25,1.72,"1,300.32",945,27,Good Profit
2018,ConvenienceStores,Sweets,Buonissimi,996,1.22,1.87,"1,862.52","1,215.12",35,Good Profit
2018,ConvenienceStores,Sweets,Buonissimi,624,1.39,1.84,"1,148.16",867.36,24,Good Profit
2018,ConvenienceStores,Sweets,Buonissimi,948,1.12,1.71,"1,621.08","1,061.76",35,Good Profit
2018,ConvenienceStores,Sweets,Buonissimi,1248,1.47,1.88,"2,346.24","1,834.56",22,Good Profit
2018,ConvenienceStores,Sweets,Buonissimi,1260,1.15,1.71,"2,154.60","1,449.00",33,Good Profit
2018,ConvenienceStores,Sweets,Buonissimi,1068,1.37,1.79,"1,911.72","1,463.16",23,Good Profit
2018,ConvenienceStores,Sweets,Buonissimi,1152,1.27,1.69,"1,946.88","1,463.04",25,Good Profit
2018,ConvenienceStores,Sweets,Buonissimi,1284,1.25,1.65,"2,118.60","1,605.00",24,Good Profit
2018,ConvenienceStores,Sweets,Buonissimi,1080,1.28,1.78,"1,922.40","1,382.40",28,Good Profit
2018,ConvenienceStores,Sweets,Buonissimi,936,1.19,1.83,"1,712.88","1,113.84",35,Good Profit
2018,Hypermarkets,Sauces,Barilla,132,2.3,2.9,388.08,299.2,23,Good Profit
2018,Hypermarkets,Sauces,Barilla,168,2.4,3,499.52,397.6,20,Good Profit
2018,Hypermarkets,Sauces,Barilla,168,2.3,2.9,487.2,388.64,20,Good Profit
2018,Hypermarkets,Sauces,Barilla,156,2.3,3,461.76,354.64,23,Good Profit
2018,Hypermarkets,Sauces,Barilla,132,2.4,3,394.24,315.04,20,Good Profit
2018,Hypermarkets,Sauces,Barilla,156,2.4,3,466.96,368.16,21,Good Profit
2018,Hypermarkets,Sauces,Barilla,156,2.4,3,466.96,370.24,21,Good Profit
2018,Hypermarkets,Sauces,Barilla,120,2.3,2.9,348.8,278.4,20,Good Profit
2018,Hypermarkets,Cheese products,Danone,204,2.28,3.43,699.72,465.12,34,Good Profit
2018,Hypermarkets,Cheese products,Danone,312,2.28,3.09,964.08,711.36,26,Good Profit
2018,Hypermarkets,Cheese products,Danone,396,2.72,3.7,"1,465.20","1,077.12",26,Good Profit
2018,Hypermarkets,Cheese products,Danone,300,2.48,3.31,993,744,25,Good Profit
2018,Hypermarkets,Cheese products,Danone,144,2.45,3.15,453.6,352.8,22,Good Profit
2018,Hypermarkets,Cheese products,Danone,204,2.54,3.29,671.16,518.16,23,Good Profit
2018,Hypermarkets,Cheese products,Danone,468,2.32,3.02,"1,413.36","1,085.76",23,Good Profit
2018,Hypermarkets,Cheese products,Danone,240,2.52,3.36,806.4,604.8,25,Good Profit
2018,Hypermarkets,Cheese products,Danone,516,2.25,3.22,"1,661.52","1,161.00",30,Good Profit
2018,Hypermarkets,Cheese products,Danone,432,2.2,3.13,"1,352.16",950.4,30,Good Profit
2018,Hypermarkets,Cheese products,Danone,408,2.32,3.55,"1,448.40",946.56,35,Good Profit
2018,Hypermarkets,Cheese products,Danone,564,2.36,3.63,"2,047.32","1,331.04",35,Good Profit
2018,Hypermarkets,Sauces,Cirio,120,2.3,2.9,344.8,272.8,21,Good Profit
2018,Hypermarkets,Sauces,Cirio,132,2.3,2.9,382.8,300.08,22,Good Profit
2018,Hypermarkets,Sauces,Cirio,180,2.3,2.9,526.8,409.2,22,Good Profit
2018,Hypermarkets,Sauces,Cirio,120,2.3,2.9,348.8,276.8,21,Good Profit
2018,Hypermarkets,Bread products,J&F Bread,1920,0.73,0.94,"1,804.80","1,401.60",22,Good Profit
2018,Hypermarkets,Bread products,J&F Bread,2088,0.71,0.96,"2,004.48","1,482.48",26,Good Profit
2018,Hypermarkets,Bread products,J&F Bread,1992,0.76,0.99,"1,972.08","1,513.92",23,Good Profit
2018,Hypermarkets,Sauces,Atkins,132,2.3,3,395.12,300.08,24,Good Profit
2018,Hypermarkets,Sauces,Atkins,168,2.3,3,496.16,390.88,21,Good Profit
2018,Hypermarkets,Sauces,Atkins,168,2.3,2.9,495.04,387.52,22,Good Profit
2018,Hypermarkets,Sauces,Atkins,144,2.3,3,425.28,332.16,22,Good Profit
2018,Hypermarkets,Sauces,Atkins,180,2.3,3,538.8,421.2,22,Good Profit
2018,Hypermarkets,Sauces,Atkins,144,2.3,2.9,419.52,335.04,20,Good Profit
2018,Hypermarkets,Sauces,Atkins,144,2.3,2.9,422.4,326.4,23,Good Profit
2018,Hypermarkets,Sauces,Atkins,132,2.3,2.9,385.44,302.72,21,Good Profit
2018,Hypermarkets,Sauces,Atkins,156,2.3,3,463.84,354.64,24,Good Profit
2018,Hypermarkets,Sauces,Parmareggio,168,2.3,3,497.28,387.52,22,Good Profit
2018,Hypermarkets,Sauces,Parmareggio,156,2.3,3,466.96,365.04,22,Good Profit
2018,Hypermarkets,Bread products,Rana,1284,0.73,0.96,"1,232.64",937.32,24,Good Profit
2018,Hypermarkets,Bread products,Rana,2232,0.72,0.95,"2,120.40","1,607.04",24,Good Profit
2018,Hypermarkets,Bread products,Rana,1548,0.74,0.93,"1,439.64","1,145.52",20,Good Profit
2018,Hypermarkets,Bread products,Rana,1812,0.7,0.98,"1,775.76","1,268.40",29,Good Profit
2018,Hypermarkets,Bread products,Rana,1284,0.7,0.99,"1,271.16",898.8,29,Good Profit
2018,Hypermarkets,Bread products,Rana,1824,0.76,0.98,"1,787.52","1,386.24",22,Good Profit
2018,Hypermarkets,Bread products,Rana,2004,0.7,0.9,"1,803.60","1,402.80",22,Good Profit
2018,Hypermarkets,Bread products,Rana,1524,0.71,0.94,"1,432.56","1,082.04",24,Good Profit
2018,Hypermarkets,Bread products,Rana,1224,0.72,0.9,"1,101.60",881.28,20,Good Profit
2018,Hypermarkets,Bread products,Rana,2052,0.7,1,"2,052.00","1,436.40",30,Good Profit
2018,Hypermarkets,Bread products,Rana,1368,0.75,0.99,"1,354.32","1,026.00",24,Good Profit
2018,Hypermarkets,Bread products,Rana,1932,0.7,0.92,"1,777.44","1,352.40",24,Good Profit
2018,Hypermarkets,Cheese products,Lactalis,156,2.34,3.02,471.12,365.04,23,Good Profit
2018,Hypermarkets,Cheese products,Lactalis,444,2.38,3.04,"1,349.76","1,056.72",22,Good Profit
2018,Hypermarkets,Cheese products,Lactalis,384,2.46,3.72,"1,428.48",944.64,34,Good Profit
2018,Hypermarkets,Cheese products,Lactalis,336,2.32,3.04,"1,021.44",779.52,24,Good Profit
2018,Hypermarkets,Cheese products,Lactalis,300,2.61,3.5,"1,050.00",783,25,Good Profit
2018,Hypermarkets,Cheese products,Lactalis,156,2.71,3.42,533.52,422.76,21,Good Profit
2018,Hypermarkets,Cheese products,Lactalis,588,2.69,3.41,"2,005.08","1,581.72",21,Good Profit
2018,Hypermarkets,Cheese products,Lactalis,156,2.66,3.47,541.32,414.96,23,Good Profit
2018,Hypermarkets,Cheese products,Lactalis,240,2.21,3.1,744,530.4,29,Good Profit
2018,Hypermarkets,Cheese products,Lactalis,300,2.19,3.51,"1,053.00",657,38,Good Profit
2018,Hypermarkets,Cheese products,Lactalis,348,2.49,3.7,"1,287.60",866.52,33,Good Profit
2018,Hypermarkets,Cheese products,Lactalis,384,2.13,3.48,"1,336.32",817.92,39,Good Profit
2018,Hypermarkets,Cheese products,Lactalis,216,2.1,3.21,693.36,453.6,35,Good Profit
2018,Hypermarkets,Cheese products,Lactalis,600,2.08,3,"1,800.00","1,248.00",31,Good Profit
2018,Hypermarkets,Cheese products,Lactalis,420,2.18,3.33,"1,398.60",915.6,35,Good Profit
2018,Hypermarkets,Cheese products,Lactalis,432,2.77,3.74,"1,615.68","1,196.64",26,Good Profit
2018,Hypermarkets,Cheese products,Lactalis,600,2.4,3.05,"1,830.00","1,440.00",21,Good Profit
2018,Hypermarkets,Cheese products,Lactalis,180,2.34,3.52,633.6,421.2,34,Good Profit
2018,Hypermarkets,Cheese products,Lactalis,492,2.39,3.38,"1,662.96","1,175.88",29,Good Profit
2018,Hypermarkets,Cheese products,Lactalis,300,2.41,3.23,969,723,25,Good Profit
2018,Hypermarkets,Cheese products,Lactalis,588,2.8,3.7,"2,175.60","1,646.40",24,Good Profit
2018,Hypermarkets,Cheese products,Lactalis,336,2.1,3.18,"1,068.48",705.6,34,Good Profit
2018,Hypermarkets,Cheese products,Lactalis,396,2.25,3.7,"1,465.20",891,39,Good Profit
2018,Hypermarkets,Cheese products,Lactalis,456,2.28,3.66,"1,668.96","1,039.68",38,Good Profit
2018,Hypermarkets,Cheese products,Lactalis,216,2.19,3.63,784.08,473.04,40,Good Profit
2018,Hypermarkets,Cheese products,Lactalis,120,2.79,3.6,432,334.8,23,Good Profit
2018,Hypermarkets,Sauces,Bella's,144,2.4,3,428.16,338.88,21,Good Profit
2018,Hypermarkets,Sauces,Bella's,144,2.3,2.9,418.56,327.36,22,Good Profit
2018,Hypermarkets,Sauces,Bella's,132,2.3,2.9,386.32,301.84,22,Good Profit
2018,Hypermarkets,Sauces,Bella's,144,2.3,2.9,412.8,327.36,21,Good Profit
2018,Hypermarkets,Sauces,Bella's,144,2.3,3,426.24,337.92,21,Good Profit
2018,Hypermarkets,Sauces,Bella's,156,2.3,3,468,353.6,24,Good Profit
2018,Hypermarkets,Sauces,Bella's,156,2.3,2.9,451.36,354.64,21,Good Profit
2018,Hypermarkets,Sauces,Bella's,144,2.3,3,428.16,330.24,23,Good Profit
2018,Supermarkets,Vegetables,Mindi,1356,0.65,0.95,"1,288.20",881.4,32,Good Profit
2018,Supermarkets,Vegetables,Mindi,1572,0.75,0.96,"1,509.12","1,179.00",22,Good Profit
2018,Supermarkets,Vegetables,Mindi,1308,0.79,1.01,"1,321.08","1,033.32",22,Good Profit
2018,Supermarkets,Vegetables,Mindi,1200,0.73,0.97,"1,164.00",876,25,Good Profit
2018,Supermarkets,Vegetables,Mindi,1500,0.6,0.97,"1,455.00",900,38,Good Profit
2018,Supermarkets,Vegetables,Mindi,1392,0.72,0.91,"1,266.72","1,002.24",21,Good Profit
2018,Supermarkets,Vegetables,Mindi,1464,0.67,0.97,"1,420.08",980.88,31,Good Profit
2018,Supermarkets,Vegetables,Mindi,1308,0.88,1.2,"1,569.60","1,151.04",27,Good Profit
2018,Supermarkets,Vegetables,Mindi,1560,0.69,0.94,"1,466.40","1,076.40",27,Good Profit
2018,Supermarkets,Vegetables,Mindi,1464,0.79,1.09,"1,595.76","1,156.56",28,Good Profit
2018,Supermarkets,Vegetables,Mindi,1488,0.83,1.06,"1,577.28","1,235.04",22,Good Profit
2018,Supermarkets,Vegetables,Mindi,1392,0.79,1.13,"1,572.96","1,099.68",30,Good Profit
2018,Supermarkets,Vegetables,Mindi,1632,0.83,1.11,"1,811.52","1,354.56",25,Good Profit
2018,Supermarkets,Vegetables,Mindi,1440,0.84,1.07,"1,540.80","1,209.60",21,Good Profit
2018,Supermarkets,Vegetables,Mindi,1236,0.72,1.17,"1,446.12",889.92,38,Good Profit
2018,Supermarkets,Vegetables,Mindi,1428,0.85,1.12,"1,599.36","1,213.80",24,Good Profit
2018,Supermarkets,Vegetables,Mindi,1224,0.87,1.16,"1,419.84","1,064.88",25,Good Profit
2018,Supermarkets,Vegetables,Mindi,1548,0.85,1.14,"1,764.72","1,315.80",25,Good Profit
2018,Supermarkets,Vegetables,Mindi,1416,0.82,1.18,"1,670.88","1,161.12",31,Good Profit
2018,Supermarkets,Vegetables,Mindi,1416,0.7,0.92,"1,302.72",991.2,24,Good Profit
2018,Supermarkets,Vegetables,Mindi,1608,0.62,0.98,"1,575.84",996.96,37,Good Profit
2018,Supermarkets,Vegetables,Mindi,1572,0.77,1.04,"1,634.88","1,210.44",26,Good Profit
2018,Supermarkets,Vegetables,Mindi,1200,0.84,1.11,"1,332.00","1,008.00",24,Good Profit
2018,Supermarkets,Vegetables,Mindi,1428,0.75,1.18,"1,685.04","1,071.00",36,Good Profit
2018,Supermarkets,Vegetables,Mindi,1224,0.86,1.17,"1,432.08","1,052.64",26,Good Profit
2018,Supermarkets,Vegetables,Mindi,1236,0.67,1,"1,236.00",828.12,33,Good Profit
2018,Supermarkets,Vegetables,Mindi,1500,0.61,0.95,"1,425.00",915,36,Good Profit
2018,Supermarkets,Vegetables,Mindi,1512,0.68,0.95,"1,436.40","1,028.16",28,Good Profit
2018,Supermarkets,Vegetables,Mindi,1368,0.86,1.18,"1,614.24","1,176.48",27,Good Profit
2018,Supermarkets,Vegetables,Mindi,1488,0.83,1.13,"1,681.44","1,235.04",27,Good Profit
2018,Supermarkets,Vegetables,Mindi,1272,0.67,1.03,"1,310.16",852.24,35,Good Profit
2018,Supermarkets,Vegetables,Mindi,1428,0.67,0.94,"1,342.32",956.76,29,Good Profit
2018,Supermarkets,Vegetables,Mindi,1620,0.73,1,"1,620.00","1,182.60",27,Good Profit
2018,Supermarkets,Vegetables,Mindi,1260,0.77,1.09,"1,373.40",970.2,29,Good Profit
2018,Supermarkets,Vegetables,Mindi,1644,0.76,1.07,"1,759.08","1,249.44",29,Good Profit
2018,Supermarkets,Vegetables,Mindi,1464,0.72,0.99,"1,449.36","1,054.08",27,Good Profit
2018,Supermarkets,Vegetables,Mindi,1632,0.78,1,"1,632.00","1,272.96",22,Good Profit
2018,Supermarkets,Vegetables,Mindi,1404,0.85,1.2,"1,684.80","1,193.40",29,Good Profit
2018,Supermarkets,Vegetables,Mindi,1404,0.78,1.05,"1,474.20","1,095.12",26,Good Profit
2018,Supermarkets,Vegetables,Mindi,1572,0.71,1.13,"1,776.36","1,116.12",37,Good Profit
2018,Supermarkets,Vegetables,Mindi,1416,0.72,0.92,"1,302.72","1,019.52",22,Good Profit
2018,Supermarkets,Vegetables,Mindi,1572,0.71,0.93,"1,461.96","1,116.12",24,Good Profit
2018,Supermarkets,Vegetables,Mindi,1572,0.65,1.05,"1,650.60","1,021.80",38,Good Profit
2018,Supermarkets,Vegetables,Mindi,1464,0.71,1.05,"1,537.20","1,039.44",32,Good Profit
2018,Supermarkets,Vegetables,Mindi,1596,0.73,0.99,"1,580.04","1,165.08",26,Good Profit
2018,Supermarkets,Vegetables,Mindi,1632,0.6,0.92,"1,501.44",979.2,35,Good Profit
2018,Supermarkets,Vegetables,Mindi,1632,0.81,1.1,"1,795.20","1,321.92",26,Good Profit
2018,Supermarkets,Vegetables,Mindi,1272,0.85,1.2,"1,526.40","1,081.20",29,Good Profit
2018,Supermarkets,Vegetables,Mindi,1296,0.75,0.96,"1,244.16",972,22,Good Profit
2018,Supermarkets,Vegetables,Mindi,1392,0.83,1.16,"1,614.72","1,155.36",28,Good Profit
2018,Supermarkets,Vegetables,Mindi,1548,0.76,1.02,"1,578.96","1,176.48",25,Good Profit
2018,Supermarkets,Vegetables,Mindi,1644,0.69,0.96,"1,578.24","1,134.36",28,Good Profit
2018,Supermarkets,Vegetables,Mindi,1236,0.86,1.13,"1,396.68","1,062.96",24,Good Profit
2018,Supermarkets,Vegetables,Mindi,1212,0.81,1.12,"1,357.44",981.72,28,Good Profit
2018,Supermarkets,Vegetables,Mindi,1632,0.86,1.18,"1,925.76","1,403.52",27,Good Profit
2018,Supermarkets,Vegetables,Mindi,1512,0.89,1.14,"1,723.68","1,345.68",22,Good Profit
2018,Supermarkets,Vegetables,Mindi,1272,0.63,0.99,"1,259.28",801.36,36,Good Profit
2018,Supermarkets,Vegetables,Mindi,1536,0.73,0.98,"1,505.28","1,121.28",26,Good Profit
2018,Supermarkets,Vegetables,Mindi,1632,0.73,1.1,"1,795.20","1,191.36",34,Good Profit
2018,Supermarkets,Vegetables,Mindi,1488,0.9,1.13,"1,681.44","1,339.20",20,Good Profit
2018,Supermarkets,Vegetables,Mindi,1548,0.61,1.01,"1,563.48",944.28,40,Good Profit
2018,Supermarkets,Vegetables,Mindi,1248,0.69,0.95,"1,185.60",861.12,27,Good Profit
2018,Supermarkets,Vegetables,Mindi,1668,0.79,1.13,"1,884.84","1,317.72",30,Good Profit
2018,Supermarkets,Vegetables,Mindi,1356,0.77,1.15,"1,559.40","1,044.12",33,Good Profit
2018,Supermarkets,Vegetables,Mindi,1668,0.75,1.19,"1,984.92","1,251.00",37,Good Profit
2018,Supermarkets,Vegetables,Mindi,1620,0.68,0.97,"1,571.40","1,101.60",30,Good Profit
2018,Supermarkets,Vegetables,Mindi,1500,0.83,1.1,"1,650.00","1,245.00",25,Good Profit
2018,Supermarkets,Vegetables,Mindi,1248,0.66,1.07,"1,335.36",823.68,38,Good Profit
2018,Supermarkets,Vegetables,Mindi,1320,0.81,1.15,"1,518.00","1,069.20",30,Good Profit
2018,Supermarkets,Vegetables,Mindi,1344,0.9,1.19,"1,599.36","1,209.60",24,Good Profit
